comment_sentence_id,class,category,comment_sentence,partition,instance_type,outlier
1964,IntervalDtype,Summary,subtype,0,0,0
1964,IntervalDtype,Usage,subtype,0,0,0
1965,IntervalDtype,DevelopmentNotes,methods,0,0,0
1965,IntervalDtype,Expand,methods,0,1,0
1965,IntervalDtype,Parameters,methods,0,0,0
1965,IntervalDtype,Summary,methods,0,0,0
1965,IntervalDtype,Usage,methods,0,0,0
1966,IntervalDtype,DevelopmentNotes,none,0,0,0
1966,IntervalDtype,Expand,none,0,1,0
1966,IntervalDtype,Parameters,none,0,0,0
1966,IntervalDtype,Summary,none,0,0,0
1966,IntervalDtype,Usage,none,0,0,0
1967,IntervalDtype,DevelopmentNotes,examples,0,0,0
1967,IntervalDtype,Expand,examples,0,0,0
1967,IntervalDtype,Parameters,examples,0,0,0
1967,IntervalDtype,Summary,examples,0,0,0
1967,IntervalDtype,Usage,examples,1,1,0
1968,IntervalDtype,DevelopmentNotes,pd^intervaldtype subtype int64,0,0,0
1968,IntervalDtype,Expand,pd^intervaldtype subtype int64,0,1,0
1968,IntervalDtype,Parameters,pd^intervaldtype subtype int64,0,0,0
1968,IntervalDtype,Summary,pd^intervaldtype subtype int64,0,0,0
1968,IntervalDtype,Usage,pd^intervaldtype subtype int64,0,1,0
1969,IntervalDtype,DevelopmentNotes,interval int64,0,0,0
1969,IntervalDtype,Expand,interval int64,0,0,0
1969,IntervalDtype,Parameters,interval int64,0,0,0
1969,IntervalDtype,Summary,interval int64,0,0,0
1969,IntervalDtype,Usage,interval int64,0,1,0
1982,NonConsolidatableMixIn,DevelopmentNotes,hold methods for the nonconsolidatable blocks,0,0,0
1982,NonConsolidatableMixIn,Expand,hold methods for the nonconsolidatable blocks,0,0,0
1982,NonConsolidatableMixIn,Parameters,hold methods for the nonconsolidatable blocks,0,0,0
1982,NonConsolidatableMixIn,Summary,hold methods for the nonconsolidatable blocks,0,1,0
1982,NonConsolidatableMixIn,Usage,hold methods for the nonconsolidatable blocks,0,0,0
1984,PlotAccessor,DevelopmentNotes,make plots of series or dataframe.,0,0,0
1984,PlotAccessor,Expand,make plots of series or dataframe.,0,0,0
1984,PlotAccessor,Parameters,make plots of series or dataframe.,0,1,0
1984,PlotAccessor,Summary,make plots of series or dataframe.,0,1,0
1984,PlotAccessor,Usage,make plots of series or dataframe.,0,0,0
1985,PlotAccessor,DevelopmentNotes,uses the backend specified by the,0,1,0
1985,PlotAccessor,Expand,uses the backend specified by the,0,0,0
1985,PlotAccessor,Parameters,uses the backend specified by the,0,0,0
1985,PlotAccessor,Summary,uses the backend specified by the,0,0,0
1985,PlotAccessor,Usage,uses the backend specified by the,0,1,0
1986,PlotAccessor,DevelopmentNotes,option plotting^backend .,1,1,0
1986,PlotAccessor,Expand,option plotting^backend .,0,0,0
1986,PlotAccessor,Parameters,option plotting^backend .,0,1,0
1986,PlotAccessor,Summary,option plotting^backend .,0,0,0
1986,PlotAccessor,Usage,option plotting^backend .,0,1,0
1987,PlotAccessor,DevelopmentNotes,"by default, matplotlib is used.",0,1,0
1987,PlotAccessor,Expand,"by default, matplotlib is used.",0,0,0
1987,PlotAccessor,Parameters,"by default, matplotlib is used.",0,0,0
1987,PlotAccessor,Summary,"by default, matplotlib is used.",0,0,0
1987,PlotAccessor,Usage,"by default, matplotlib is used.",0,1,0
1988,PlotAccessor,DevelopmentNotes,parameters,0,0,0
1988,PlotAccessor,Expand,parameters,0,0,0
1988,PlotAccessor,Parameters,parameters,0,1,0
1988,PlotAccessor,Summary,parameters,0,0,0
1988,PlotAccessor,Usage,parameters,0,0,0
1989,PlotAccessor,DevelopmentNotes,data series or dataframe,0,0,0
1989,PlotAccessor,Expand,data series or dataframe,0,0,0
1989,PlotAccessor,Parameters,data series or dataframe,0,1,0
1989,PlotAccessor,Summary,data series or dataframe,0,0,0
1989,PlotAccessor,Usage,data series or dataframe,0,0,0
1990,PlotAccessor,DevelopmentNotes,the object for which the method is called.,0,0,0
1990,PlotAccessor,Expand,the object for which the method is called.,0,0,0
1990,PlotAccessor,Parameters,the object for which the method is called.,0,1,0
1990,PlotAccessor,Summary,the object for which the method is called.,0,0,0
1990,PlotAccessor,Usage,the object for which the method is called.,0,0,0
1991,PlotAccessor,DevelopmentNotes,"x label or position, default none",0,0,0
1991,PlotAccessor,Expand,"x label or position, default none",0,0,0
1991,PlotAccessor,Parameters,"x label or position, default none",0,1,0
1991,PlotAccessor,Summary,"x label or position, default none",0,0,0
1991,PlotAccessor,Usage,"x label or position, default none",0,0,0
1992,PlotAccessor,DevelopmentNotes,only used if data is a dataframe.,0,0,0
1992,PlotAccessor,Expand,only used if data is a dataframe.,0,0,0
1992,PlotAccessor,Parameters,only used if data is a dataframe.,0,1,0
1992,PlotAccessor,Summary,only used if data is a dataframe.,0,0,0
1992,PlotAccessor,Usage,only used if data is a dataframe.,0,0,0
1993,PlotAccessor,DevelopmentNotes,"y label, position or list of label, positions, default none",0,0,0
1993,PlotAccessor,Expand,"y label, position or list of label, positions, default none",0,0,0
1993,PlotAccessor,Parameters,"y label, position or list of label, positions, default none",0,1,0
1993,PlotAccessor,Summary,"y label, position or list of label, positions, default none",0,0,0
1993,PlotAccessor,Usage,"y label, position or list of label, positions, default none",0,0,0
1994,PlotAccessor,DevelopmentNotes,allows plotting of one column versus another.,0,0,0
1994,PlotAccessor,Expand,allows plotting of one column versus another.,0,0,0
1994,PlotAccessor,Parameters,allows plotting of one column versus another.,0,1,0
1994,PlotAccessor,Summary,allows plotting of one column versus another.,0,0,0
1994,PlotAccessor,Usage,allows plotting of one column versus another.,0,0,0
1995,PlotAccessor,DevelopmentNotes,only used if data is a,0,0,0
1995,PlotAccessor,Expand,only used if data is a,0,0,0
1995,PlotAccessor,Parameters,only used if data is a,0,1,0
1995,PlotAccessor,Summary,only used if data is a,0,0,0
1995,PlotAccessor,Usage,only used if data is a,0,0,0
1996,PlotAccessor,DevelopmentNotes,dataframe.,0,0,0
1996,PlotAccessor,Expand,dataframe.,0,0,0
1996,PlotAccessor,Parameters,dataframe.,0,1,0
1996,PlotAccessor,Summary,dataframe.,0,0,0
1996,PlotAccessor,Usage,dataframe.,0,0,0
1997,PlotAccessor,DevelopmentNotes,kind str,0,0,0
1997,PlotAccessor,Expand,kind str,0,0,0
1997,PlotAccessor,Parameters,kind str,0,1,0
1997,PlotAccessor,Summary,kind str,0,0,0
1997,PlotAccessor,Usage,kind str,0,0,0
1998,PlotAccessor,DevelopmentNotes,the kind of plot to produce,0,0,0
1998,PlotAccessor,Expand,the kind of plot to produce,0,0,0
1998,PlotAccessor,Parameters,the kind of plot to produce,0,1,0
1998,PlotAccessor,Summary,the kind of plot to produce,0,0,0
1998,PlotAccessor,Usage,the kind of plot to produce,0,0,0
1999,PlotAccessor,DevelopmentNotes,line line plot default,0,0,0
1999,PlotAccessor,Expand,line line plot default,0,0,0
1999,PlotAccessor,Parameters,line line plot default,0,1,0
1999,PlotAccessor,Summary,line line plot default,0,0,0
1999,PlotAccessor,Usage,line line plot default,0,0,0
2000,PlotAccessor,DevelopmentNotes,bar vertical bar plot,0,0,0
2000,PlotAccessor,Expand,bar vertical bar plot,0,0,0
2000,PlotAccessor,Parameters,bar vertical bar plot,0,1,0
2000,PlotAccessor,Summary,bar vertical bar plot,0,0,0
2000,PlotAccessor,Usage,bar vertical bar plot,0,0,0
2001,PlotAccessor,DevelopmentNotes,barh horizontal bar plot,0,0,0
2001,PlotAccessor,Expand,barh horizontal bar plot,0,0,0
2001,PlotAccessor,Parameters,barh horizontal bar plot,0,1,0
2001,PlotAccessor,Summary,barh horizontal bar plot,0,0,0
2001,PlotAccessor,Usage,barh horizontal bar plot,0,0,0
2002,PlotAccessor,DevelopmentNotes,hist histogram,0,0,0
2002,PlotAccessor,Expand,hist histogram,0,0,0
2002,PlotAccessor,Parameters,hist histogram,0,1,0
2002,PlotAccessor,Summary,hist histogram,0,0,0
2002,PlotAccessor,Usage,hist histogram,0,0,0
2003,PlotAccessor,DevelopmentNotes,box boxplot,0,0,0
2003,PlotAccessor,Expand,box boxplot,0,0,0
2003,PlotAccessor,Parameters,box boxplot,0,1,0
2003,PlotAccessor,Summary,box boxplot,0,0,0
2003,PlotAccessor,Usage,box boxplot,0,0,0
2004,PlotAccessor,DevelopmentNotes,kde kernel density estimation plot,0,0,0
2004,PlotAccessor,Expand,kde kernel density estimation plot,0,0,0
2004,PlotAccessor,Parameters,kde kernel density estimation plot,0,1,0
2004,PlotAccessor,Summary,kde kernel density estimation plot,0,0,0
2004,PlotAccessor,Usage,kde kernel density estimation plot,0,0,0
2005,PlotAccessor,DevelopmentNotes,density same as kde,0,0,0
2005,PlotAccessor,Expand,density same as kde,0,0,0
2005,PlotAccessor,Parameters,density same as kde,0,1,0
2005,PlotAccessor,Summary,density same as kde,0,0,0
2005,PlotAccessor,Usage,density same as kde,0,0,0
2006,PlotAccessor,DevelopmentNotes,area area plot,0,0,0
2006,PlotAccessor,Expand,area area plot,0,0,0
2006,PlotAccessor,Parameters,area area plot,0,1,0
2006,PlotAccessor,Summary,area area plot,0,0,0
2006,PlotAccessor,Usage,area area plot,0,0,0
2007,PlotAccessor,DevelopmentNotes,pie pie plot,0,0,0
2007,PlotAccessor,Expand,pie pie plot,0,0,0
2007,PlotAccessor,Parameters,pie pie plot,0,1,0
2007,PlotAccessor,Summary,pie pie plot,0,0,0
2007,PlotAccessor,Usage,pie pie plot,0,0,0
2008,PlotAccessor,DevelopmentNotes,scatter scatter plot,0,0,0
2008,PlotAccessor,Expand,scatter scatter plot,0,0,0
2008,PlotAccessor,Parameters,scatter scatter plot,0,1,0
2008,PlotAccessor,Summary,scatter scatter plot,0,0,0
2008,PlotAccessor,Usage,scatter scatter plot,0,0,0
2009,PlotAccessor,DevelopmentNotes,hexbin hexbin plot.,0,0,0
2009,PlotAccessor,Expand,hexbin hexbin plot.,0,0,0
2009,PlotAccessor,Parameters,hexbin hexbin plot.,0,1,0
2009,PlotAccessor,Summary,hexbin hexbin plot.,0,0,0
2009,PlotAccessor,Usage,hexbin hexbin plot.,0,0,0
2010,PlotAccessor,DevelopmentNotes,"figsize a tuple width, height in inches",0,0,0
2010,PlotAccessor,Expand,"figsize a tuple width, height in inches",0,0,0
2010,PlotAccessor,Parameters,"figsize a tuple width, height in inches",0,1,0
2010,PlotAccessor,Summary,"figsize a tuple width, height in inches",0,0,0
2010,PlotAccessor,Usage,"figsize a tuple width, height in inches",0,0,0
2011,PlotAccessor,DevelopmentNotes,"use index bool, default true",0,0,0
2011,PlotAccessor,Expand,"use index bool, default true",0,0,0
2011,PlotAccessor,Parameters,"use index bool, default true",0,1,0
2011,PlotAccessor,Summary,"use index bool, default true",0,0,0
2011,PlotAccessor,Usage,"use index bool, default true",0,0,0
2012,PlotAccessor,DevelopmentNotes,use index as ticks for x axis.,0,0,0
2012,PlotAccessor,Expand,use index as ticks for x axis.,0,0,0
2012,PlotAccessor,Parameters,use index as ticks for x axis.,0,1,0
2012,PlotAccessor,Summary,use index as ticks for x axis.,0,0,0
2012,PlotAccessor,Usage,use index as ticks for x axis.,0,0,0
2013,PlotAccessor,DevelopmentNotes,title str or list,0,0,0
2013,PlotAccessor,Expand,title str or list,0,0,0
2013,PlotAccessor,Parameters,title str or list,0,1,0
2013,PlotAccessor,Summary,title str or list,0,0,0
2013,PlotAccessor,Usage,title str or list,0,0,0
2014,PlotAccessor,DevelopmentNotes,title to use for the plot.,0,0,0
2014,PlotAccessor,Expand,title to use for the plot.,0,0,0
2014,PlotAccessor,Parameters,title to use for the plot.,0,1,0
2014,PlotAccessor,Summary,title to use for the plot.,0,0,0
2014,PlotAccessor,Usage,title to use for the plot.,0,0,0
2015,PlotAccessor,DevelopmentNotes,"if a string is passed, print the string",0,0,0
2015,PlotAccessor,Expand,"if a string is passed, print the string",0,0,0
2015,PlotAccessor,Parameters,"if a string is passed, print the string",0,1,0
2015,PlotAccessor,Summary,"if a string is passed, print the string",0,0,0
2015,PlotAccessor,Usage,"if a string is passed, print the string",0,0,0
2016,PlotAccessor,DevelopmentNotes,at the top of the figure.,0,0,0
2016,PlotAccessor,Expand,at the top of the figure.,0,0,0
2016,PlotAccessor,Parameters,at the top of the figure.,0,1,0
2016,PlotAccessor,Summary,at the top of the figure.,0,0,0
2016,PlotAccessor,Usage,at the top of the figure.,0,0,0
2017,PlotAccessor,DevelopmentNotes,if a list is passed and subplots is,0,0,0
2017,PlotAccessor,Expand,if a list is passed and subplots is,0,0,0
2017,PlotAccessor,Parameters,if a list is passed and subplots is,0,1,0
2017,PlotAccessor,Summary,if a list is passed and subplots is,0,0,0
2017,PlotAccessor,Usage,if a list is passed and subplots is,0,0,0
2018,PlotAccessor,DevelopmentNotes,"true, print each item in the list above the corresponding subplot.",0,0,0
2018,PlotAccessor,Expand,"true, print each item in the list above the corresponding subplot.",0,0,0
2018,PlotAccessor,Parameters,"true, print each item in the list above the corresponding subplot.",0,1,0
2018,PlotAccessor,Summary,"true, print each item in the list above the corresponding subplot.",0,0,0
2018,PlotAccessor,Usage,"true, print each item in the list above the corresponding subplot.",0,0,0
2019,PlotAccessor,DevelopmentNotes,"grid bool, default none matlab style default",0,0,0
2019,PlotAccessor,Expand,"grid bool, default none matlab style default",0,0,0
2019,PlotAccessor,Parameters,"grid bool, default none matlab style default",0,1,0
2019,PlotAccessor,Summary,"grid bool, default none matlab style default",0,0,0
2019,PlotAccessor,Usage,"grid bool, default none matlab style default",0,0,0
2020,PlotAccessor,DevelopmentNotes,axis grid lines.,0,0,0
2020,PlotAccessor,Expand,axis grid lines.,0,0,0
2020,PlotAccessor,Parameters,axis grid lines.,0,1,0
2020,PlotAccessor,Summary,axis grid lines.,0,0,0
2020,PlotAccessor,Usage,axis grid lines.,0,0,0
2021,PlotAccessor,DevelopmentNotes,legend bool or reverse,0,0,0
2021,PlotAccessor,Expand,legend bool or reverse,0,0,0
2021,PlotAccessor,Parameters,legend bool or reverse,0,1,0
2021,PlotAccessor,Summary,legend bool or reverse,0,0,0
2021,PlotAccessor,Usage,legend bool or reverse,0,0,0
2022,PlotAccessor,DevelopmentNotes,place legend on axis subplots.,0,0,0
2022,PlotAccessor,Expand,place legend on axis subplots.,0,0,0
2022,PlotAccessor,Parameters,place legend on axis subplots.,0,1,0
2022,PlotAccessor,Summary,place legend on axis subplots.,0,0,0
2022,PlotAccessor,Usage,place legend on axis subplots.,0,0,0
2023,PlotAccessor,DevelopmentNotes,style list or dict,0,0,0
2023,PlotAccessor,Expand,style list or dict,0,0,0
2023,PlotAccessor,Parameters,style list or dict,0,1,0
2023,PlotAccessor,Summary,style list or dict,0,0,0
2023,PlotAccessor,Usage,style list or dict,0,0,0
2024,PlotAccessor,DevelopmentNotes,the matplotlib line style per column.,0,0,0
2024,PlotAccessor,Expand,the matplotlib line style per column.,0,0,0
2024,PlotAccessor,Parameters,the matplotlib line style per column.,0,1,0
2024,PlotAccessor,Summary,the matplotlib line style per column.,0,0,0
2024,PlotAccessor,Usage,the matplotlib line style per column.,0,0,0
2025,PlotAccessor,DevelopmentNotes,"logx bool or sym , default false",0,0,0
2025,PlotAccessor,Expand,"logx bool or sym , default false",0,0,0
2025,PlotAccessor,Parameters,"logx bool or sym , default false",0,1,0
2025,PlotAccessor,Summary,"logx bool or sym , default false",0,0,0
2025,PlotAccessor,Usage,"logx bool or sym , default false",0,0,0
2026,PlotAccessor,DevelopmentNotes,use log scaling or symlog scaling on x axis.,0,0,0
2026,PlotAccessor,Expand,use log scaling or symlog scaling on x axis.,0,0,0
2026,PlotAccessor,Parameters,use log scaling or symlog scaling on x axis.,0,1,0
2026,PlotAccessor,Summary,use log scaling or symlog scaling on x axis.,0,0,0
2026,PlotAccessor,Usage,use log scaling or symlog scaling on x axis.,0,0,0
2027,PlotAccessor,DevelopmentNotes,versionchanged 025.0,0,0,0
2027,PlotAccessor,Expand,versionchanged 025.0,0,0,0
2027,PlotAccessor,Parameters,versionchanged 025.0,0,1,0
2027,PlotAccessor,Summary,versionchanged 025.0,0,0,0
2027,PlotAccessor,Usage,versionchanged 025.0,0,0,0
2028,PlotAccessor,DevelopmentNotes,logy bool or sym default false,0,0,0
2028,PlotAccessor,Expand,logy bool or sym default false,0,0,0
2028,PlotAccessor,Parameters,logy bool or sym default false,0,1,0
2028,PlotAccessor,Summary,logy bool or sym default false,0,0,0
2028,PlotAccessor,Usage,logy bool or sym default false,0,0,0
2029,PlotAccessor,DevelopmentNotes,use log scaling or symlog scaling on y axis.,0,0,0
2029,PlotAccessor,Expand,use log scaling or symlog scaling on y axis.,0,0,0
2029,PlotAccessor,Parameters,use log scaling or symlog scaling on y axis.,0,1,0
2029,PlotAccessor,Summary,use log scaling or symlog scaling on y axis.,0,0,0
2029,PlotAccessor,Usage,use log scaling or symlog scaling on y axis.,0,0,0
2030,PlotAccessor,DevelopmentNotes,versionchanged 025.0,0,0,0
2030,PlotAccessor,Expand,versionchanged 025.0,0,0,0
2030,PlotAccessor,Parameters,versionchanged 025.0,0,1,0
2030,PlotAccessor,Summary,versionchanged 025.0,0,0,0
2030,PlotAccessor,Usage,versionchanged 025.0,0,0,0
2031,PlotAccessor,DevelopmentNotes,"loglog bool or sym , default false",0,0,0
2031,PlotAccessor,Expand,"loglog bool or sym , default false",0,0,0
2031,PlotAccessor,Parameters,"loglog bool or sym , default false",0,1,0
2031,PlotAccessor,Summary,"loglog bool or sym , default false",0,0,0
2031,PlotAccessor,Usage,"loglog bool or sym , default false",0,0,0
2032,PlotAccessor,DevelopmentNotes,use log scaling or symlog scaling on both x and y axes.,0,0,0
2032,PlotAccessor,Expand,use log scaling or symlog scaling on both x and y axes.,0,0,0
2032,PlotAccessor,Parameters,use log scaling or symlog scaling on both x and y axes.,0,1,0
2032,PlotAccessor,Summary,use log scaling or symlog scaling on both x and y axes.,0,0,0
2032,PlotAccessor,Usage,use log scaling or symlog scaling on both x and y axes.,0,0,0
2033,PlotAccessor,DevelopmentNotes,versionchanged 025.0,0,0,0
2033,PlotAccessor,Expand,versionchanged 025.0,0,0,0
2033,PlotAccessor,Parameters,versionchanged 025.0,0,1,0
